review_id,user_id,business_id,review/0/0,date,time,categories,city,state,stars,business_review_count,predicted_review_score,actual_yelp_score
4OVrYC768s-jPEQ5HGXxMg,DIesfhai0GANfJYy4ce4LQ,8jXmNMrGJ2acUG1R-D5e6w,"Food is fun and the atmosphere is great. Everything takes forever. I ordered one hotdog and a side of fries and waited 35 minutes for my order. Asked about it twice and got very ambiguous responses. Food was cold on arrival. I just got a shrug when I asked about it. I really wanted to love this place, but I do not think I'll be returning.",2018-08-06,01:22:33,"Food, American (Traditional), Hot Dogs, Cajun/Creole, Comfort Food, American (New), Restaurants",New Orleans,LA,4,543,3.2,3
1jVwTh16fbQp_8KKiHixYA,8IbkY9CJkiX1gjb2xundiQ,Xyr8HzT40PLyxB8zuFRdpQ,"Ali was fantastic to work with. She matched us with a wonderful surrogate, and she kept in touch with us throughout the whole pregnancy. She was always responsive when we had questions. I would definitely recommend her agency.",2018-08-15,12:56:05,"Fertility, Health & Medical, Doctors",Boise,ID,1.5,6,4.9750000000000005,5
-uWcQ9Uy2YGTZRP3YxIhFg,OgaxsymED9T23aZobMNOoA,olEf77Y7JZ967dG8O-HXhQ,"This is a must-try sandwich shop!  The Bobbie is delicious. The turkey is 100% real roasted turkey they make on the premises daily!  The Bobbie has turkey, stuffing, cranberry sauce, and mayo. I know. Sounds weird. But let me tell you, it's phenomenal!  The bread is fresh and soft, the stuffing tastes homemade, the turkey is tender and is NOT dry (as someone else said in another review), and the cranberry sauce really gives it a kick!  Only thing missing for a complete thanksgiving dinner is the mashed potatoes and gravy. My husband got the homemade meatball sub and said it was excellent. The sauce was like Grandma makes and the meatballs were better than any Italian restaurant around here. The portions are also large for the price. $4.99 gets you a 6"" sub stuffed with meats, cheese, and veggies. We both ate for under $13 with drinks. I am posting pictures of both of our sandwiches and highly recommend visiting Capriotti's if you haven't already. They've been in business over 40 years, and it's very clear why!",2018-08-08,19:23:30,"Restaurants, Fast Food, Delis, Sandwiches",Indianapolis,IN,4,69,3.8,5
L9ZTo0Hg6roLtCNAUJxZ4Q,cYri1iWhhfH2UCxvWag1xA,nF5QByCz21MY0KLtSoB5KA,"Better than your typical diner but you would only wanna go here when the options are limited. The chicken salad is decent. The fries are good. Omelets are huge portions. I don't like the French onion soup here, too salty and watery, better off getting at Panera. Service could be hit or miss depending who you get.",2018-08-11,21:54:06,"Comfort Food, Diners, Breakfast & Brunch, Restaurants",Philadelphia,PA,4,386,4.025,3
B6dnYqPr7_rHSOQQlZqXEQ,PuZydZ-7jrd50z1nNxRNew,3SM8CZuY5MiAruczCm556w,"Big, open, inviting restaurant. The large crowd on a Wednesday night made it obvious that this is a local's favorite. I was surprised to learn that this place is not part of a chain. it just feels like one. Dinner was A-Ok. I had the Idaho Trout. the quality of the fish was hidden by the seasoning and the sauce. My plate of trout, rice, and broccoli was served flambe. I have know idea why. the broccoli was served with a pinch of what looked like shredded cheese, Mexican mix. Again, I don't get that. Servers are exceptional. My advice, keep the service level right where it is. As for the food. Simplify. Let the quality of the food shine through. Do more with less.",2018-08-09,19:34:14,"Nightlife, Latin American, Steakhouses, Seafood, Restaurants, Brazilian, Cocktail Bars, Bars",Boise,ID,4,1099,3.125,3
6JpFPTANnsZfQQm6YSurfQ,NRYNXkGRSz7P_wff_FTxow,4wq9bzoCe3Mh0cPbYH1eDg,"Best steak hoagies in North Philly. That's right I called them steak hoagies bc no need to get cheese and definitely no need to get cheese wiz (yuck!). Get them with fried onions and ketchup. Best bread, best everything. Gtown&Broad. Don't be scared. Otherwise go to the washed tourist spots.",2018-08-04,10:36:52,"Steakhouses, Bars, Nightlife, Sandwiches, Restaurants, Cheesesteaks",Philadelphia,PA,4,679,4,5
E5yURiRnHvzKbeM4peZC8g,BaPjFM5ozhst-OKoauv_7g,RqW9S4WG9UYZHKhHRHXJZg,"Oh my wow!!!!
Don't come here unless you want a Loli's addiction!
These are pure delicious in your mouth.
There is a small location with limited tables on Benjamin Rd in Tampa and a larger one on W. Hillsborough with several tables and a fountain drink option. I prefer the one on W. Hillsborough but only the location, the food is the same deliciousness at both!
Do yourself a favor and just do it already if you haven't already!

Pictures from the W. Hillsborough location.",2018-08-27,23:02:36,"Ethnic Food, Restaurants, Specialty Food, Mexican, Food",Tampa,FL,4.5,1449,3.8249999999999997,5
U5q7ri3o3SKHTpVTqVId7Q,j0eBR4rcbtpylG6b47TD7Q,15JFk0bn7HJ9g9-N7tXl_Q,"Came for the salty tofu and that didn't disappoint. It was soft, delicate, savory, packed with flavor, yet not too salty.

The hubby grabbed the roasted pork bun and we were both disappointed. Bun was slightly sweeter than normal and the meat was dry. It was given to us cold, but that didn't bother us. We don't mind eating our baos cold, just wish it was a better bao.",2018-08-06,20:27:23,"Chinese, Restaurants, Food, Desserts",Philadelphia,PA,4.5,237,3.0500000000000003,3
Bpov7WA5hJRU-P9laqBYhQ,aMVId5teg0xWSOrONgCIXg,apmw_lkLdwWbeYiI9ysdJg,"I came here on an anniversary intending to eat, but our waitress apparently had other plans. She was in such a hurry we were unable to order much beyond alcohol. She was gone before I could even say ""and a water."" The one appetizer we were able to order was great.  It's a small place with at least 3 other servers so there was no discernible reason for the drive-by service. After multiple attempts to order food we gave up and just asked for a cookie to-go with the bill. We realized we had no silverware at our B&B so we asked a different waitress if they had plastic utensils to take with us. She said she'd check and then walked past us about five times over the next several minutes as we stood awkwardly by the bar holding our cookie topped with rapidly melting ice cream. When we finally stopped her to see about the answer she said, ""oh, I thought you asked someone else,"" which was really strange considering she had looked me in the eye and gave what seemed to be an appropriate response to my original question. I feel bad for this place because the food and drinks are really good and the cooks and bartenders seem friendly and normal. The servers just make it such a difficult experience to exchange money for the items they sell that I'd never go back. And to be honest the ""cocktail lounge"" and camouflaged restroom come off as a bit tacky without any hint of irony.",2018-08-30,20:29:25,"Restaurants, Bars, Gastropubs, American (Traditional), Cocktail Bars, Nightlife, Tapas/Small Plates, American (New)",Santa Barbara,CA,4.5,106,1.225,3
Avh11AJC8v9_590q9hqYlw,VGPvzuPO2n2cCTAz9zFtCw,M6qDX8HZS7gOJ_pBOAih1g,"My husband and I were expecting great things based on reviews, but were sadly disappointed. The only thing that was consistent was the fabulous table service, thank you LJ. We had reservations but didn't want to be seated behind the hostess table. Instead of offering us the two other booths they had available or even a table upstairs they gave us a tiny table in the front section. Food wise the stuffed olives were okay; the crudo was good, but too much dill; the beet salad was okay; the mussels were tasteless; the escargot was bland; the steak was average but was way too fatty. Over all a big expensive disappointment. We very much wanted to love this place, but no such luck.",2018-08-19,01:18:31,"Live/Raw Food, Restaurants, Brasseries, American (Traditional), Bars, Nightlife",Philadelphia,PA,4,228,0.9749999999999999,2
2QHQY0iWV4nz7ulYcjGB2A,iyEZO6mSrDyruzpQPizPHg,Z4lwt5fK5-gINuWfI1aiRg,"My favorite place to eat. Period.
I have never been disappointed eating here!
Love the flavors in their dishes and the aroma there is amazing!!",2018-08-12,21:53:15,"Restaurants, Thai",Tucson,AZ,4,341,4.675000000000001,5
OJWTPtHkeDSzbTr2Nkkcpw,OPev_OjN5KS30L6_3zWL5Q,sz5SMsTOTAshdfsaK98-TA,"Jane came up on my Yelp search for good dinner spots in Goleta and it held up to the reviews! 

Parking was easy and, though the restaurant was pretty packed, we were greeted by an incredibly friendly hostess and seated out on the patio pretty quickly. I loved the ambience and the patio space, a great date spot for sure. 

My husband had the Steak & Frites and I enjoyed the Steak Gorgonzola salad along with a Lavender Bliss Martini. The dessert menu looked so good that we even took home a slice of the flourless chocolate cake for later st the hotel.  Everything was phenomenal; the steaks in both dishes were perfectly done and the flavor combinations of the sides/pairings were delicious. Highly recommend!",2018-08-28,03:26:56,"Pizza, Wine Bars, Restaurants, Venues & Event Spaces, Sandwiches, Cocktail Bars, American (New), Event Planning & Services, Burgers, Bars, Nightlife, Beer Bar",Goleta,CA,4,291,4.9750000000000005,5
JqmqXEbulnYGvHn4j1_9rQ,ESLdaz5B84R4bbnOH8tmHw,Lrqs3bVORYI8qFc61wcwSA,"City Music is a great all inclusive music store.  They offer lessons of all instruments, repairs to band, string and orchestra instruments as well.  Lots and lots of sheet music, rentals for band and orchestra instruments. And many many music accessories.",2018-08-26,20:12:22,"Musical Instruments & Teachers, Shopping, Local Services, Musical Instrument Services, Recording & Rehearsal Studios",Saint Louis,MO,4,9,4.9750000000000005,5
CbRAOLxsOsReTy_7on4zow,V_bMYtA_I6_bq8wC_jyK7w,To62p36_MbXasStVV9Ki7Q,"Amazing!!! The sour cream donut is so nice and soft. The glazed croissant is really good as well! Not too sweet, but just the perfect amount of glaze. The pig in a blanket comes in jalapeno and cheese, I got the jalapeno and it was really good! Lastly we got the sausage,egg & cheese croissant sandwich, and it was a really good size and tasted amazing! Can't wait to come back! Totally recommend!",2018-08-16,14:17:52,"Food, Breakfast & Brunch, Donuts, Restaurants",Brandon,FL,5,85,4.95,5
EVkOCbj-gUry0QZnMf7IYA,5BIvSheBsHPZJaFVCzc0EA,lJPQLm7RSENRuV21JWUepw,This place has the best milkshakes. Straight Instagram worthy looking desserts. I got the magestical urincorn milkshake and my friends got the death by chocolate. Wait time was short. Milkshakes themselves are very decadent and beautifully put together,2018-08-18,01:37:28,"Juice Bars & Smoothies, Food, Ice Cream & Frozen Yogurt",Nashville,TN,3.5,506,3.7750000000000004,5
s21Cc6Xo48zJm6mNWufSNg,lyrH6LjicEOHyQvAlKQdEg,xyYmYbwHwKOl1tcHn8h82w,"Do you have to fail an IQ year to work in the shoe department here?  These employees suck. They acted as though they were doing me a favor by ""helping"" me. When I asked the salesperson, Howard, if the shoe fit my son, he gave me a blank stare and said, ""I dunno.""  When I asked him if he had another size, again I got the response, ""I dunno.""  I asked him, ""Well can you check?"" and he looked really annoyed that I expected him to do his job. 

I have 5 sons and have spent a small fortune at this place. Unfortunately, there is nowhere else to go. The service here is REPEATEDLY bad.",2018-08-10,22:49:46,"Shopping, Fitness/Exercise Equipment, Outdoor Gear, Hunting & Fishing Supplies, Sports Wear, Sporting Goods, Fashion",Carmel,IN,2.5,12,0.8500000000000001,1
FvLGg3yjymCcEn9b1HAgxw,CPEb98j3vfbiGKsssd7xbw,lo8e7k7cL8cyPBJjagp-9Q,"It was okay. We have wanted to eat here for awhile and two times different locations were completely sold out and closed.

We tried several donuts and they were okay.

The best was the donut holes.",2018-08-13,14:31:04,"Donuts, Cupcakes, Bakeries, Food",Franklin,TN,4.5,273,4.175000000000001,3
9eOTIoP6D1QzMIsJmLlxeg,d2emnWa38CBkLdKfQH8pWQ,nTuw1aT5_TvDEmfPkjdLMg,"I love going out for breakfast.  I was visiting from out of state and it was may last day in town, so my sister and I decided to go to breakfast.  Next time I'll know we shouldn't go here.  I know there are better places to go, but we were going to be right near here, so that's why we decided to go.  The hostess was very nice, and probably the highlight of the entire place.  The waitress was slow and very unkempt, almost looking like she'd just rolled out of bed.  I'm wondering if there is a coffee shortage because my sister only ever got the first cup and was never offered a second.  I ordered a lemonade iced tea and the waitress seemed confused.  That's exactly how it's listed on the menu, so instead of calling it an Arnold Palmer, I went with how it was listed.  The food was mediocre at best.  My sausage were cold - cooked, but like they'd been sitting too long.  And actually, when she brought it out, the bacon was on my plate and the sausage on my sisters.  And it looked like they'd originally had it the other way around and had switched them before bringing them out.  The multigrain pancakes my sister had tasted sour.  Can't figure out what the was, but I sure hope she didn't get sick later.  We know we won't be going back.",2018-08-08,15:40:51,"Breakfast & Brunch, Diners, American (Traditional), Restaurants",O'fallon,IL,2.5,40,1.7000000000000002,2
QnxKq0rbUnKHjf7Vqjje6g,Wm4fFMbQ6h9jvW2L1IzeCQ,bCAE5NBHpFlgGsGyg2mfWA,10/10 the Hawaiian flatbread is amazing (pineapple DOES GO ON PIZZA). My boyfriend got the gripper sandwich with buffalo Mac and cheese that has amazing flavors. Cheap good drinks. Long happy hour 11-7 what more could you ask for. I would recommend for a drink or dinner with family either way it's delicious!,2018-08-07,17:34:48,"American (Traditional), Nightlife, Bars, Restaurants, Gay Bars, Burgers, American (New)",St Petersburg,FL,3.5,141,4.725,5
Zxuh3ywhzFWn46HUp32Jtg,AAJWxkAYRuiO_iXyAU1vgg,c39Y2K2DIch1L2lAgi25QQ,Delicious avocado toast with 2 eggs and coffee. The kid's pancake takes up the whole plate and is yummy. Hurried service- the waitresses seem to rush you to finish and leave.,2018-08-13,01:16:55,"Breakfast & Brunch, Cafes, Restaurants, American (Traditional)",St. Charles,MO,4,104,3.4749999999999996,4
hrfuxxhOvOML_FC-uzt5EQ,q_s5Sa11GasNA5QRC43cOg,s6_gc409xXWIFDjgivT3GQ,"Working on a deck currently. I have used Menards many times as in flipping homes.  They were kind, very helpful and gave us tips on how to put the deck together!!  Nice job guys!!",2018-08-09,03:20:21,"Contractors, Building Supplies, Shopping, Home Services, Home & Garden",Indianapolis,IN,2.5,23,5,4
y5eI9FtI4606HpQefCoaFA,58pi86hl0rOSsTJWV2AFyg,DW9rgqWWzidDLIazmTjthw,Favorite place to eat. Sushi is great food is hot and fresh drinks never emtpy. lots of selections. Only reason not 5 stars is because they recently got shut down because they failed inspection. Dissaapointed,2018-08-29,20:13:09,"Restaurants, Chinese, Buffets, Sushi Bars",Saint Petersburg,FL,3,113,2.525,4
xbC6jfzBcOs_deznJ0oViA,lYZOypX4r2GIcgDKff6NQw,a3Mv0pMMRIt1QVyIPipvSA,I've purchased both my road bikes via RB's. GREAT EXPERIENCE! Staff is always friendly and helpful. I love that they are open on Sunday's too during the high cycling season.,2018-08-28,17:07:14,"Sporting Goods, Local Services, Bikes, Bike Rentals, Bike Repair/Maintenance, Fashion, Shopping, Active Life, Sports Wear",Brentwood,TN,4,25,5,5
LngLThx3HpVdClqCHEvpyw,F8dTBAwOhpp_w2KzqY7phA,SG7g4cJFjgWtODi28W4eaw,"We came here this past Friday. YES!!!! That's all we have to say. Great beer selection, terrific beer, an enjoyable atmosphere and great beer. Wait great beer again? Well, the beer rocks and the place is cool too. They have a bunch of seating and room for big or small parties with a beautiful bar also. One bad thing is its a hipster paradise meaning this looks like the type of place where you will see plaid shirts, fake hipster beards, suspenders, lumberjack boots that have been buffed, scarfs during summer, jeggings on men and glasses that serve no purpose with or without lenses. Basically this is a Lumbersexual hangout and destination, but well be going back. See you soon!! :)",2018-08-26,20:33:06,"Restaurants, Nightlife, Gastropubs, Bars, Cocktail Bars, Beer Gardens, Beer Bar, Wine Bars",Reno,NV,4.5,222,3.9,5
QEilSU-Eg74_l-zyzbWI9g,KJWl-11iKDi2zRlOqRhzjQ,bNqeFhs27uJ84sppMkIaPw,"I purchased the groupon for a facial and massage. For the price, the service was good. For a spa attempting to get new, full paying repeat customers the service wasn't great. 

Pros- I was given a robe and slippers between services, the chairs were comfortable, massage was good, and the facial felt nice. 

Cons- front desk associate took a personal call while there were clients in the waiting room, there were no extractions during my facial, employees openly discussed not having anymore water for guests, I was not greeted by my massage therapist after my massage and I was not offered any skincare products or membership options when I went to check out. 

Based on other spa experiences I'd say they have some work to do with their professional etiquette. This was the first spa I've been to that they didn't offer me a membership program or try to schedule a return visit.",2018-08-11,13:02:41,"Day Spas, Reflexology, Massage, Skin Care, Health & Medical, Massage Therapy, Beauty & Spas",Tampa,FL,3.5,29,2.1999999999999997,3
TY4EGe0oD9ji5ViQ7BgyIg,SDiqKCjtolKResNyDUMU5Q,Sa09GY2yv5gn15qfZ5JKsA,"Being Cuban, our food is very important just like any other culture, this place is amazing! Flavors are beyond delicious! I had a Cuban sandwich and a potato ball and I was amazed that it was very similar to my mother's cooking!",2018-08-15,21:08:04,"Bakeries, Sandwiches, Food, Coffee & Tea, Restaurants",Ruskin,FL,4,215,4.824999999999999,5
TVuDZ_rzX7hkfIhYdGSuyA,Wj0eyfTrdl603wzkj8Tpnw,ob7l3DNNBnFOUmfCtlqsrQ,Great company to work with. Most polite group of technicians I've ever had the pleasure of working with..very clean and efficient. Would recommend hands down.,2018-08-09,01:47:44,"Electricians, Home Services, Contractors, Heating & Air Conditioning/HVAC, Plumbing",Tucson,AZ,3.5,117,4.9750000000000005,5
j4tL9VhBpHB6SWyn9hIz7w,k9XDiSPyGxY6yA0e4ROjIg,s9M65KdbIrTktB2Wic9Rmw,The best BBQ I have had in a long time! I can not remember the last time I have had as good as this. The Brisket was excellent savory you know the quality from the first bite. Loaded with meat pickled veggies on a fresh brioche bun complimented with  fresh cut fries and deviled eggs with meat! I already know this my go to BBQ in NJ. Worth the drive and the wait. The scenic area in this area along with this unforgettable BBQ offers every thing the epicurean palate desires. If you know BBQ don't miss more than Q. The best I've ever had hands down!,2018-08-17,19:46:40,"Caterers, Event Planning & Services, Restaurants, Food Stands, Barbeque, American (Traditional)",Lambertville,NJ,4.5,282,4.824999999999999,5
_A3h39DH-7i6Yt3zcBjIyA,NnVZglMa4UTsnFTSXKw_oQ,DsPomqfQZ44v5wD-My6dIQ,"*vegan* Okay. This place tops Chipotle & it's a lot cheaper! They have vegan nacho cheese, sour cream & horchata. Sooooooo good! I got a bowl with avo rice, tortilla chips, mushroom mix, broccoli, black beans, tofu, queso, sour cream, guac, & lettuce. My fiancée got the nacho bowl. So flavorful. Will definitely come here again! It's a little crowded, but that just shows how good it is.",2018-08-25,18:53:12,"Fast Food, Caterers, Event Planning & Services, Restaurants, Tacos, Mexican",Tampa,FL,4.5,399,4.65,5
sBaATNkSYc573GSFa_kY8g,qdhkngCKn-qwiBJF03oMOw,THJ0i8yRyx1OfvzLsJXgng,"Visited this nice establishment at the recommendation of some fellow Yelpers. I had no idea what to expect, but was pleasantly surprised. Upon entry, I immediately noticed a row of pinball machines against the wall next to the bar. The opposite wall housed several large tv screens. Tables were scattered in the middle. We were immediately greeted and seated. Lights were low and rock music blared from the speakers. The menu was cool and interesting. The cover contained a few disclaimers and disclosures regarding the content on the tv screens, walls, and social media and the food offerings. I was surprised to see a variety of options including several vegan dishes. I went with a Pineapple Express burger. It came with a side of salt and vinegar gaufrette chips. Both were very tasty. I was able to eat my entire meal. I believe my party of five all got different things from the menu and we were all satisfied our choices. I also tried the vegan Pickle Fries and Star Tots. Both were good. I really enjoyed my dinner and would return again. If you're uptight and/or easily offended by words normally not found on menus, tattoos, piercings, or loud rock music bothers you, I'd say pick another restaurant.",2018-08-19,13:40:39,"Arts & Entertainment, Food, Restaurants, Arabic, American (Traditional), Vegan, Music Venues, Beer, Wine & Spirits, Bars, Pubs, Nightlife",Indianapolis,IN,4,433,3.85,4
sr-uQYmRdSoPCip_eeVPeQ,jyCZ2GmXsUrgRokIBwzqdg,1ks6gxumDft9awiOZGkztg,"Two friends and I traveled to Nashville from Kansas City specifically for the Beyoncé and Jay Z concert. I attend NFL and MLB games on the regular and have NEVER EXPERIENCED entering a stadium in such an awful manor. We arrived around 7:25 to a large crowd outside one gate. We were told only two gates in the stadium were open for fans to enter. There were fans everywhere, jam packed in a small area like sardines. There were thousands of people trying to get in.  It was a very high stress and dangerous situation.  The fans remained calm, for the most part, but in a situation like that you will be pushed and feel as if you were being piled on top of.  We missed DJ Khaled set completely. As we FINALLY got to the front of the line (an hour and a half later), ONE employee was making a woman empty her purse into a clear ziplock bag. This was the ONLY moment I saw any glimpse of bags being ""searched.""  My friends said they saw one person with a metal detector wand, which they were not using in any manor. I did not see anyone using a metal detector, ever.  I felt bad for their employees being put in that situation.  The Vanderbilt stadium had complete lack of organization which put their fans at risk of a dangerous situation, and that is COMPLETELY UNACCEPTABLE!!! I have NEVER attended an event with such poor event logistics.  I will NEVER attend an event at that venue again, and I will be sharing my experience with people I know.  This stadium is outdated and dirty. It doesn't even deserve one star.",2018-08-24,14:11:22,"Arts & Entertainment, Stadiums & Arenas",Nashville,TN,3.5,19,0,1
qhE4_1vozzFfhj_TdMbfbA,Lv32Sv_iPGIdnJQbSCmSjA,ac1AeYqs8Z4_e2X5M3if2A,"Host was rude , I got a shrimp salad it was good . I did expect more but can't complain I guess you order what you get shrimp salad this place is over rated",2018-08-15,17:33:57,"Restaurants, Seafood, Cajun/Creole, Breakfast & Brunch",New Orleans,LA,4,7400,0.8500000000000001,3
5PZAefdt7zcz8gcxAdGszg,-esyBzC1qqDnmEY1dEMsNw,HMyTZREKcwD6iFYzsqHWWw,"We were in the area and decided to check out their happy hour. The appetizers were less than $5. You get quite a bit. We tried the beef nachos, roast beef sliders and potato skins. All were amazing. They had my favorite beer on bmdraft, The Revision. The appetizers filled all 3 of us up. Our server, Kerry, was hustling as it looked like she was handling the whole room besides the bartender. She can really multitask! We are sad that this pub is 40 miles from where we live but next time we are in Reno, we will definitely be going back as their did options look amazing, along with their prices!",2018-08-10,20:18:45,"American (New), Nightlife, Pubs, Bars, Restaurants",Reno,NV,4.5,150,2.6750000000000003,5
gAQ_aUP8EZRa1t2uFpB0Yg,cDjXqNokkfApNIcrQH5GIQ,D27EbvHituEpaFli7itYUw,"Worse than the last time. Cashier needed to hear the order 3 times and still got it wrong .

I don't know about the other food here but the donairs are unbelievably overpriced and definitely not worth it , sweet sauce is unlike any I've ever seen and it's not a good change. 

Like another review said we got a regular and a jumbo and literally had to compare the ingredients to distinguish them because they were the SAME SIZE for an extra 5 dollars.",2018-08-25,00:58:36,"Pizza, Burgers, Donuts, Food, Restaurants, Donairs, Fast Food",Edmonton,AB,3.5,15,0,2
2VtI65KpC9ADJxO6smhPDg,WwulXySQN8t2hwqH_yWurA,0HwxZ9ngr_2rsnuawVOocg,"All Thai food is a win in my book! 

Thai Town was a spot I recently discovered from their great Yelp reviews. Unassuming from the outside, this spot is festive and cute on the inside. And exceptionally authentic. 

The lunch menu is a great deal and offers a fried spring roll and Thom Yum soup in addition to your entree. I ordered the Pad Seuw - big stir-fried noodles with broccoli, garlic, kale, egg, and chicken. It was delicious and I even had leftovers. 

Our server was very quick, friendly and made accommodations when one of us had an allergy. I'll be back!",2018-08-30,14:35:09,"Thai, Restaurants",Indianapolis,IN,4.5,217,4.800000000000001,4
FMQyBQakTW5u58Y2AaZpOQ,lbrTTDuxbOBQ0MUb_VTJlw,ALJ1b5gfMpFlv7hyjAyzvA,I have full coverage as a State of Nevada employee but the coverage is horrible. I get told at the pharmacy that my prescriptions were denied by Hometown Health yet when I call Hometown Health they have no record of it. This has been happening for years and has cost me hundreds of dollars. There actions seem very intentional else they are simply incompetent. Insurance companies like Hometown Health make huge profits everyday while regular people get sicker and poorer. Imagine an insurance company that dumped all the profits back into the customers... it's called Medicare for all and it will replace these vampires on society.,2018-08-21,19:59:39,"Health & Medical, Insurance, Financial Services, Hospitals, Life Insurance",Reno,NV,1.5,40,0.075,1
dZTlbXzEG9HiCpFslXtHzw,zNm-o5ZtL3BaxmaGYuHJIw,aFHrLn3Xiu-sANbdDHjTww,Just recently started ordering from here because I was just diagnosed with a wheat allergy and they have gluten free pizza! Have had pepperoni and buffalo chicken so far and they're both delicious! Also the service is fantastic- the people who answer the phone and who deliver are SO pleasant! Love this place!,2018-08-11,20:34:31,"Pizza, Restaurants",Primos,PA,4,50,5,5
pufbKEpkeogmSMW2ekJTdQ,j9Flw4TBtdZZFyaozOs0cA,foFpx3znhLJvnplex8aqww,Best In Nashville. A must if you want great Indian food. Yummmmy!!! All around the best Indian in town,2018-08-17,21:27:18,"Desserts, Food, Restaurants, Indian, Food Court",Nashville,TN,4.5,388,4.875,5
9WV75czLLYwagk_FwdKXJQ,qEC6Vo3Oor5Z5kIhz7TbhA,ZHMwj4mU6oE-o6WK4leiSQ,"This place is a terrible place to eat and spend time. Especially with a family. The food was not good. Atmosphere was even worse. I don't know how anyone can feel comfortable with the images they have all around the restaurant. 

They claim to be portraying ""Italian culture."" Recently I spent a wonderful vacation in Italy and dined out at every meal. Never did I see objectifying pictures of bodies or photographs of pedophiles like the ones in Buca. Italy's ancient culture portrayed tasteful nude statues. Buca's gross choice of decoration is poking fun and degrading to Italy's incredible culture.",2018-08-20,02:30:10,"Restaurants, Food, Italian, Caterers, Event Planning & Services, Pizza",Franklin,TN,3,232,1.375,1
t0QPLmOrfbn1dlb1lLP1pw,yAYB7-cFgdAXAbrfGewKpA,7fETFidBtAZuWKanTfa02w,"I'm being generous (and forced) to only give them only one star. This place is nasty! It's not clean at all in fact our room was never cleaned until we checked out. We were visiting Nashville house hunting and it wasn't easy to get a hotel room due to an event being held. 

We were there and so was a dog convention. So many dogs and all of them barked non stop when their owners left their rooms. 

Our neighbor was a real treat. And the sick thing is they had a baby in their room. LOUD sex and banging on the walls to the point it was making the headboards shake. 3am I finally went down to the desk and begged the guy to do something. Of course nothing he could do but offered to move my room. 3 am and we had a baby with us as well no thank you.

Of course we were very pissed off so we did want to speak with a manager. None was available at night nor the next day because they had the day off..... How do you not have a manager on duty? 


The place is a filthy mess. The pool area knocked you over with the overpowering smell of chlorine. The windows were so dirty you couldn't see out of them. Very poor condition.",2018-08-08,22:24:14,"Hotels & Travel, Event Planning & Services, Hotels",Nashville,TN,2,66,0.325,1
J04wpEfWVaNNc31gHA-iJQ,14dYQqkluyXajJpqWUCwBA,XJ1KN2kQGBIo8h1nWvZNzw,Just ate there and had a very soggy $18 Maryland crab cake salad. (It had a single crab cake on it). My boyfriend ordered a pulled pork sandwich with 1/3 of it being comprised of large chunks of fat.  We asked to be seated in a certain section with a nice view and they refused saying that was closed because of an inadequate amount of servers.  2 families were seated there shortly afterwards.  Very disappointed. Will not be back.,2018-08-11,19:25:11,"Cafes, Bars, American (Traditional), Nightlife, Seafood, Restaurants",Indianapolis,IN,3.5,774,0.025,1
LTbQd3xoBUEu0WHSPUAW0g,Qd1--WEgE6yNjKlBX2vCNA,-Q9l-6rQpExmerxk3BMahA,"Great bagels but they can't seem to get a phoned in take out order correct. Every single time I call in, something is wrong with my order and I don't find out until I get home so it's too late. So disappointing. Better off ordering in person.",2018-08-25,16:50:05,"Bagels, Restaurants, Breakfast & Brunch, Sandwiches, Food",Chalfont,PA,3,42,2.275,4
8Zv3dHEEzqGVsoq4eBrIJA,wuhg1l5q2cpNGBxgsiamoA,vz9c0IiCdw92tFtO49tg5w,My son just attended a nerf battle there and had so much fun. I'm a full-time student and I was able to study on the patio (bonus!) while he played. We'll definitely check out their other programs and be back for more nerf battles.,2018-08-28,14:14:57,"Active Life, Sports Clubs, Gyms, Fitness & Instruction",Tucson,AZ,5,19,4.925000000000001,5
tNZXu5UcBdpwZr9sfG-ghQ,qWf8UeU7uGuH48ODiJ1ePg,u7uFQCoHFtBKCtbWUm6yZw,"When in New Orleans you gotta try Emeril's, right?  Well we thought so so we tried it for lunch.  Service was impeccable, right down to placing your napkin on your lap for you. I tried the chicken and waffles with watermelon slaw.  It came with two huge chicken thighs enveloped in a tasty but not too heavy coating served over a cornmeal waffle with maple syrup and watermelon slaw.  Everything was cooked perfectly and super tasty. I was surprised at the portion size as when you usually dine at a ""nice"" place it's usually more about presentation than portion.  We were also served three different breads with our lunch, a cornbread, sweet dinner roll and a focaccia.  All were fresh and tasty.  Emeril's did not disappoint and even though a bit pricier than most for lunch didn't break the bank either.",2018-08-09,20:34:55,"Seafood, Cajun/Creole, Restaurants, American (New)",New Orleans,LA,4,1608,4.3,5
9hC5R0Clp2nPM1cEQpTAQg,qAqDD0sQF41I05Iu0iLfBQ,ptXuSpg-ScJpAyE2QoLU4Q,Definitely give it a go! I was wandering around the area and saw the umbrellas out front. I was so pleasantly surprised by the whole experience! They served up an amazing Flatbread so would highly recommend. It's a bit of a bloke-y sports bar vibe but the service was really nice. They do have wifi if you're a traveler like me (which was a nice added bonus). They have a full set of seats that run around the bar and a handful of highset tables inside. And also the tables out front.,2018-08-02,13:24:14,"Dive Bars, Nightlife, Restaurants, Bars, Karaoke",Philadelphia,PA,3.5,88,5,5
